level1,level2,level3,assmNum,assmName
,,,19689,n10 emt s/s strap concrete
,,,19698,n8 emt s/s strap concrete c
,,,19705,n6 emt s/s strap concrete c
,,,19711,n4 emt s/s strap concrete c
,,,19716,n14 3/4emt s/s strap concr
,,,19725,n12 3/4emt s/s strap concr
,,,19735,n14 hr emt s/s strap concre
,,,19744,n12 hr emt s/s strap concre
,,,19753,n10 hr emt s/s strap concre
,,,19762,n8 hr emt s/s strap concret
,,,19769,n6 hr emt s/s strap concret
,,,19775,n4 hr emt s/s strap concret
,,,19780,n14 3/4 hr emt s/s strap c
,,,19789,n12 3/4 hr emt s/s strap c
,,,19799,s/s feeder w/wire const
,,,19800,n3 emt s/s strap concrete c
,,,19806,n2 emt s/s strap concrete c
,,,19812,n1 emt s/s strap concrete c
,,,19818,n1/0 emt s/s strap concrete
,,,19824,n2/0 emt s/s strap concrete
,,,19830,n3/0 emt s/s strap concrete
,,,19836,n4/0 emt s/s strap concrete
,,,19842,n250 emt s/s strap concrete
,,,19848,n300 emt s/s strap concrete
,,,19854,n350 emt s/s strap concrete
,,,19860,n400 emt s/s strap concrete
,,,19866,n500 emt s/s strap concrete
,,,19872,n600 emt s/s strap concrete
,,,19878,n750 emt s/s strap concrete
,,,19887,emt s/s rack const
,,,19900,n14 emt s/s racks const
,,,19909,n12 emt s/s racks const
,,,19918,n10 emt s/s racks const
,,,19927,n8 emt s/s racks const
,,,19934,n6 emt s/s racks const
,,,19940,n4 emt s/s racks const
,,,19945,n14 3/4 emt s/s racks cons
,,,19954,n12 3/4 emt s/s racks cons
,,,19964,n14 hr emt s/s racks const
,,,19973,n12 hr emt s/s racks const
,,,19982,n10 hr emt s/s racks const
,,,19991,n8 hr emt s/s racks const
,,,19998,n6 hr emt s/s racks const
,,,20004,n4 hr emt s/s racks const
,,,20009,n14 3/4 hr emt s/s racks c
,,,20018,n12 3/4 hr emt s/s racks c
,,,20028,s/s emt feeder rack w/wire
,,,20029,n3 emt s/s rack const
,,,20035,n2 emt s/s rack const
,,,20041,n1 emt s/s rack const
,,,20047,n1/0 emt s/s rack const
,,,20053,n2/0 emt s/s rack const
,,,20059,n3/0 emt s/s rack const
,,,20065,n4/0 emt s/s rack const
,,,20071,n250 emt s/s rack const
,,,20077,n300 emt s/s rack const
,,,20083,n350 emt s/s rack const
,,,20089,n400 emt s/s rack const
,,,20095,n500 emt s/s rack const
,,,20101,n600 emt s/s rack const
,,,20107,n750 emt s/s rack const
,,,20115,emt s/s beam clamp const
,,,20128,n14 emt s/s beam clamp cons
,,,20137,n12 emt s/s beam clamp cons
,,,20146,n10 emt s/s beam clamp cons
,,,20155,n8 emt s/s beam clamp const
,,,20162,n6 emt s/s beam clamp const
,,,20168,n4 emt s/s beam clamp const
,,,20173,n14 3/4 emt s/s beam clamp
,,,20182,n12 3/4 emt s/s beam clamp
,,,20192,n14 hr emt s/s beam clamp c
,,,20201,n12 hr emt s/s beam clamp c
,,,20210,n10 hr emt s/s beam clamp c
,,,20219,n8 hr emt s/s beam clamp co
,,,20226,n6 hr emt s/s beam clamp co
,,,20232,n4 hr emt s/s beam clamp co
,,,20237,n14 3/4 hr emt s/s beam cl
,,,20246,n12 3/4 hr emt s/s beam cl
,,,20257,s/s emt feeder bc w/wire co
,,,20258,n3 emt s/s beam clamp const
,,,20264,n2 emt s/s beam clamp const
,,,20270,n1 emt s/s beam clamp const
,,,20276,n1/0 emt s/s beam clamp con
,,,20282,n2/0 emt s/s beam clamp con
,,,20288,n3/0 emt s/s beam clamp con
,,,20294,n4/0 emt s/s beam clamp con
,,,20300,n250 emt s/s beam clamp con
,,,20306,n300 emt s/s beam clamp con
,,,20312,n350 emt s/s beam clamp con
,,,20318,n400 emt s/s beam clamp con
,,,20324,n500 emt s/s beam clamp con
,,,20330,n600 emt s/s beam clamp con
,,,20336,n750 emt s/s beam clamp con
,,,20346,emt s/c const
,,,20347,emt s/c strap const
,,,20361,n14 emt s/c strap const
,,,20370,n12 emt s/c strap const
,,,20379,n10 emt s/c strap const
,,,20388,n8 emt s/c strap const
,,,20395,n6 emt s/c strap const
,,,20401,n4 emt s/c strap const
,,,20406,n14 3/4 emt s/c strap cons
,,,20415,n12 3/4 emt s/c strap cons
,,,20425,n14 hr emt s/c strap const
,,,20434,n12 hr emt s/c strap const
,,,20443,n10 hr emt s/c strap const
,,,20452,n8 hr emt s/c strap const
,,,20459,n6 hr emt s/c strap const
,,,20465,n4 hr emt s/c strap const
,,,20470,n14 3/4 hr emt s/c strap c
,,,20479,n12 3/4 hr emt s/c strap c
,,,20489,s/c feeder w/wire const
,,,20490,n3 emt s/c strap const
,,,20496,n2 emt s/c strap const
,,,20502,n1 emt s/c strap const
,,,20508,n1/0 emt s/c strap const
,,,20514,n2/0 emt s/c strap const
,,,20520,n3/0 emt s/c strap const
,,,20526,n4/0 emt s/c strap const
,,,20532,n250 emt s/c strap const
,,,20538,n300 emt s/c strap const
,,,20544,n350 emt s/c strap const
,,,20550,n400 emt s/c strap const
,,,20556,n500 emt s/c strap const
,,,20562,n600 emt s/c strap const
,,,20568,n750 emt s/c strap const
,,,20575,emt s/c strap concrete cons
,,,20588,n14 emt s/c strap concrete
,,,20597,n12 emt s/c strap concrete
,,,20606,n10 emt s/c strap concrete
,,,20615,n8 emt s/c strap concrete c
,,,20622,n6 emt s/c strap concrete c
,,,20628,n4 emt s/c strap concrete c
,,,20633,n14 3/4emt s/c strap concr
,,,20642,n12 3/4emt s/c strap concr
,,,20652,n14 hr emt s/c strap concre
,,,20661,n12 hr emt s/c strap concre
,,,20670,n10 hr emt s/c strap concre
,,,20679,n8 hr emt s/c strap concret
,,,20686,n6 hr emt s/c strap concret
,,,20692,n4 hr hr emt s/c strap conc
,,,20697,n14 3/4 hr emt s/c strap c
,,,20706,n12 3/4 hr emt s/c strap c
,,,20716,s/c feeder w/wire const
,,,20717,n3 emt s/c strap concrete c
,,,20723,n2 emt s/c strap concrete c
,,,20729,n1 emt s/c strap concrete c
,,,20735,n1/0 emt s/c strap concrete
,,,20741,n2/0 emt s/c strap concrete
,,,20747,n3/0 emt s/c strap concrete
,,,20753,n4/0 emt s/c strap concrete
,,,20759,n250 emt s/c strap concrete
,,,20765,n300 emt s/c strap concrete
,,,20771,n350 emt s/c strap concrete
,,,20777,n400 emt s/c strap concrete
,,,20783,n500 emt s/c strap concrete
,,,20789,n600 emt s/c strap concrete
,,,20795,n750 emt s/c strap concrete
,,,20803,emt s/c rack const
,,,20816,n14 emt s/c racks const
,,,20825,n12 emt s/c racks const
,,,20834,n10 emt s/c racks const
,,,20843,n8 emt s/c racks const
,,,20850,n6 emt s/c racks const
,,,20856,n4 emt s/c racks const
,,,20861,n14 3/4 emt s/c racks cons
,,,20870,n12 3/4 emt s/c racks cons
,,,20880,n14 hr emt s/c racks const
,,,20889,n12 hr emt s/c racks const
,,,20898,n10 hr emt s/c racks const
,,,20907,n8 hr emt s/c racks const
,,,20914,n6 hr emt s/c racks const
,,,20920,n4 hr emt s/c racks const
,,,20925,n14 3/4 hr emt s/c racks c
,,,20934,n12 3/4 hr emt s/c racks c
,,,20944,s/c emt feeder rack w/wire
,,,20945,n3 emt s/c rack const
,,,20951,n2 emt s/c rack const
,,,20957,n1 emt s/c rack const
,,,20963,n1/0 emt s/c rack const
,,,20969,n2/0 emt s/c rack const
,,,20975,n3/0 emt s/c rack const
,,,20981,n4/0 emt s/c rack const
,,,20987,n250 emt s/c rack const
,,,20993,n300 emt s/c rack const
,,,20999,n350 emt s/c rack const
,,,21005,n400 emt s/c rack const
,,,21011,n500 emt s/c rack const
,,,21017,n600 emt s/c rack const
,,,21023,n750 emt s/c rack const
,,,21031,emt s/c beam clamp const
,,,21044,n14 emt s/c beam clamp cons
,,,21053,n12 emt s/c beam clamp cons
,,,21062,n10 emt s/c beam clamp cons
,,,21071,n8 emt s/c beam clamp const
,,,21078,n6 emt s/c beam clamp const
,,,21084,n4 emt s/c beam clamp const
,,,21089,n14 3/4 emt s/c beam clamp
,,,21098,n12 3/4 emt s/c beam clamp
,,,21108,n14 hr emt s/c beam clamp c
,,,21117,n12 hr emt s/c beam clamp c
,,,21126,n10 hr emt s/c beam clamp c
,,,21135,n8 hr emt s/c beam clamp co
,,,21142,n6 hr emt s/c beam clamp co
,,,21148,n4 hr emt s/c beam clamp co
,,,21153,n14 3/4 hr emt s/c beam cl
,,,21162,n12 3/4 hr emt s/c beam cl
,,,21172,s/c emt feeder bc w/wire co
,,,21173,n3 emt s/c beam clamp const
,,,21179,n2 emt s/c beam clamp const
,,,21185,n1 emt s/c beam clamp const
,,,21191,n1/0 emt s/c beam clamp con
,,,21197,n2/0 emt s/c  beam clamp co
,,,21203,n3/0 emt s/c beam clamp con
,,,21209,n4/0 emt s/c beam clamp con
,,,21215,n250 emt s/c beam clamp con
,,,21221,n300 emt s/c beam clamp con
,,,21227,n350 emt s/c beam clamp con
,,,21233,n400 emt s/c beam clamp con
,,,21239,n500 emt s/c beam clamp con
,,,21245,n600 emt s/c beam clamp con
,,,21251,n750 emt s/c beam clamp con
,,,21261,branch pvc 40 const
,,,21262,1/2 pvc 40 const
,,,21263,branch 1/2 pvc 40 const
,,,21279,3/4 pvc 40 const
,,,21280,branch 3/4 pvc 40 const
,,,21296,1 pvc 40 const
,,,21297,branch 1 pvc 40 const
,,,21315,feeder pvc 40 const
,,,21316,1 1/4 pvc 40 const
,,,21317,feeder 1 1/4 pvc 40 const
,,,21338,1 1/2 pvc 40 const
,,,21339,feeder 1 1/2 pvc 40 const
,,,21360,2 pvc 40 const
,,,21361,feeder 2 pvc 40 const
,,,21382,2 1/2 pvc 40 const
,,,21383,feeder 2 1/2 pvc 40 const
,,,21404,3 pvc 40 const
,,,21405,feeder 3 pvc 40 const
,,,21426,3 1/2 pvc 40 const
,,,21427,feeder 3 1/2 pvc 40 const
,,,21448,4 pvc 40 const
,,,21449,feeder 4 pvc 40 const
,,,21470,5 pvc 40 const
,,,21471,feeder 5 pvc 40 const
,,,21491,6 pvc 40 const
,,,21492,feeder 6 pvc 40 const
,,,21508,n14 pvc-40 strap const
,,,21517,n12 pvc-40 strap const
,,,21526,n10 pvc-40 strap const
,,,21535,n8 pvc-40 strap const
,,,21542,n6 pvc-40 strap const
,,,21548,n4 pvc-40 strap const
,,,21553,n14 3/4 pvc-40 strap const
,,,21562,n12 3/4 pvc-40 strap const
,,,21572,n14 hr pvc-40 strap const
,,,21581,n12 hr pvc-40 strap const
,,,21590,n10 hr pvc-40 strap const
,,,21599,n8 hr pvc-40 strap const
,,,21606,n6 hr pvc-40 strap const
,,,21612,n4 hr pvc-40 strap const
,,,21617,n14 3/4 hr pvc-40 strap co
,,,21626,n12 3/4 hr pvc-40 strap co
,,,21636,pvc feeder strap const
,,,21637,n3 pvc strap const
,,,21643,n2 pvc strap const
,,,21649,n1 pvc strap const
,,,21655,n1/0 pvc strap const
,,,21661,n2/0 pvc strap const
,,,21667,n3/0 pvc strap const
,,,21673,n4/0 pvc strap const
,,,21679,n250 pvc strap const
,,,21685,n300 pvc strap const
,,,21691,n350 pvc strap const
,,,21697,n400 pvc strap const
,,,21703,n500 pvc  strap const
,,,21709,n600 pvc  strap const
,,,21715,n750 pvc  strap const
,,,21725,n14 pvc-40 strap concrete c
,,,21734,n12 pvc-40 strap concrete c
,,,21743,n10 pvc-40 strap  concrete
,,,21752,n8 pvc-40 strap concrete co
,,,21759,n6 pvc-40 strap concrete co
,,,21765,n4 pvc-40 strap concrete co
,,,21770,n14 3/4 pvc-40 strap concr
,,,21779,n12 3/4 pvc-40 strap concr
,,,21789,n14 hr pvc-40 strap conc co
,,,21798,n12 hr pvc-40 strap conc co
,,,21807,n10 hr pvc-40 strap conc co
,,,21816,n8 hr pvc-40 strap conc con
,,,21823,n6 hr pvc-40 strap concrete
,,,21829,n4 hr pvc-40 strap conc con
,,,21834,n14 3/4 hr pvc-40 strap co
,,,21843,n12 3/4 hr pvc-40 strap co
,,,21852,pvc feeder strap conc const
,,,21853,n3 pvc strap conc const
,,,21859,n2 pvc strap conc const
,,,21865,n1 pvc strap conc const
,,,21871,n1/0 pvc strap conc const
,,,21877,n2/0 pvc strap conc const
,,,21883,n3/0 pvc strap conc const
,,,21889,n4/0 pvc strap conc const
,,,21895,n250 pvc strap conc const
,,,21901,n300 pvc strap conc const
,,,21907,n350 pvc strap conc const
,,,21913,n400 pvc strap conc const
,,,21919,n500 pvc  strap conc const
,,,21925,n600 pvc strap conc const
,,,21931,n750 pvc  strap conc const
,,,21942,pvc-40 branch underground c
,,,21943,n14 pvc-40 underground cons
,,,21952,n12 pvc-40 underground cons
,,,21961,n10 pvc-40 underground cons
,,,21970,n8 pvc-40 underground const
,,,21977,n6 pvc-40 underground const
,,,21983,n4 pvc-40 underground const
,,,21988,n14 3/4 pvc-40 underground
,,,21997,n12 3/4 pvc-40 underground
,,,22008,pvc-40 branch hr undergroun
,,,22009,n14 pvc-40 hr underground c
,,,22018,n12 pvc-40 hr underground c
,,,22027,n10 pvc-40 hr underground c
,,,22036,n8 pvc-40 hr underground co
,,,22043,n6 pvc-40 hr underground co
,,,22049,n4 pvc-40 hr underground co
,,,22054,n14 3/4 pvc-40 hr undergro
,,,22063,n12 3/4 pvc-40 hr undergro
,,,22074,pvc feeder underground cons
,,,22075,n3 pvc underground const
,,,22081,n2 pvc underground const
,,,22087,n1 pvc undergroud const
,,,22093,n1/0 pvc underground const
,,,22099,n2/0 pvc underground const
,,,22105,n3/0 pvc underground const
,,,22111,n4/0 pvc underground const
,,,22117,n250 pvc underground const
,,,22123,n300 pvc underground const
,,,22129,n350 pvc underground const
,,,22135,n400 pvc underground const
,,,22141,n500 pvc underground const
,,,22147,n600 pvc  underground const
,,,22153,n750 pvc  underground const
,,,22164,pvc 40 hr branch beam clamp
,,,22165,n14 pvc-40 beam clamp const
,,,22174,n12 pvc-40 beam clamp const
,,,22183,n10 pvc-40 beam clamp const
,,,22192,n8 pvc-40 beam clamp const
,,,22199,n6 pvc-40 beam clamp const
,,,22205,n4 pvc-40 beam clamp const
,,,22210,n14 3/4 pvc-40 beam clamp
,,,22219,n12 3/4 pvc-40 beam clamp
,,,22230,pvc 40 branch hr beam clamp
,,,22231,n14 pvc-40 hr beam clamp co
,,,22240,n12 pvc-40 hr beam clamp co
,,,22249,n10 pvc-40 hr beam clamp co
,,,22258,n8 pvc-40 hr beam clamp con
,,,22265,n6 pvc-40 hr beam clamp con
,,,22271,n4 pvc-40 hr beam clamp con
,,,22276,n14 3/4 hr beam clamp cons
,,,22285,n12 3/4 hr beam clamp cons
,,,22295,pvc 40 feeder beam clamp co
,,,22296,n3 pvc beam clamp const
,,,22302,n2 pvc beam clamp const
,,,22308,n1 pvc beam clamp const
,,,22314,n1/0 pvc beam clamp const
,,,22320,n2/0 pvc beam clamp const
,,,22326,n3/0 pvc beam clamp const
,,,22332,n4/0 pvc beam clamp const
,,,22338,n250 pvc beam clamp const
,,,22344,n300 pvc beam clamp const
,,,22350,n350 pvc beam clamp const
,,,22356,n400 pvc beam clamp const
,,,22362,n500 pvc  beam clamp const
,,,22368,n600 pvc  beam clamp const
,,,22374,n750 pvc  beam clamp const
,,,22386,imc branch const
,,,22387,imc 1/2 branch const
,,,22408,imc 3/4 branch const
,,,22429,imc 1 branch const
,,,22453,imc feeder const
,,,22454,imc 1 1/4 feeder const
,,,22483,imc 1 1/2 feeder const
,,,22512,imc 2 feeder const
,,,22541,imc 2 1/2 feeder const
,,,22569,imc 3 feeder const
,,,22597,imc 3 1/2 feeder const
,,,22625,imc 4 feeder const
,,,22656,imc branch concrete w/wire
,,,22657,n14 imc strap concrete cons
,,,22666,n12 imc strap concrete cons
,,,22675,n10 imc strap concrete cons
,,,22684,n8 imc strap concrete const
,,,22691,n6 imc strap concrete const
,,,22697,n4 imc strap concrete const
,,,22702,n14 3/4 imc strap concrete
,,,22711,n12 3/4 imc strap concrete
,,,22722,imc hr branch conc w/wire c
,,,22723,n14 imc hr strap concrete c
,,,22732,n12 imc hr strap concrete c
,,,22741,n10 imc hr strap concrete c
,,,22750,n8 imc hr strap concrete co
,,,22757,n6 imc hr strap concrete co
,,,22763,n4 imc hr strap concrete co
,,,22768,n14 3/4 imc hr strap concr
,,,22777,n12 3/4 imc hr strap concr
,,,22787,imc feeder concrete w/wire
,,,22788,n3 imc strap conc const
,,,22794,n2 imc strap conc  const
,,,22800,n1 imc strap conc const
,,,22806,n1/0 imc strap conc const
,,,22812,n2/0 imc strap conc const
,,,22818,n3/0 imc strap conc const
,,,22824,n4/0 imc strap conc const
,,,22830,n250 imc strap conc const
,,,22836,n300 imc strap conc const
,,,22842,n350 imc strap conc const
,,,22848,n400 imc strap conc const
,,,22854,n500 imc strap conc const
,,,22860,n600 imc strap conc const
,,,22866,n750 imc  strap conc const
,,,22876,imc branch rack w/wire cons
,,,22877,n14 imc racks const
,,,22886,n12 imc racks const
,,,22895,n10 imc racks const
,,,22904,n8 imc racks const
,,,22911,n6 imc racks const
,,,22917,n4 imc racks const
,,,22922,n14 3/4 imc racks const
,,,22931,n12 3/4 imc racks const
,,,22942,imc hr branch rack w/wire c
,,,22943,n14 imc hr racks const
,,,22952,n12 imc hr racks const
,,,22961,n10 imc hr racks constracks
,,,22970,n8 imc hr racks constracks
,,,22977,n6 imc hr racks constracks
,,,22983,n4 imc hr racks const
,,,22988,n14 3/4 imc hr racks const
,,,22997,n12 3/4 imc hr racks const
,,,23007,imc feeder rack w/wire cons
,,,23008,n3 imc rack const
,,,23014,n2 imc rack const
,,,23020,n1 imc rack const
,,,23026,n1/0 imc rack const
,,,23032,n2/0 imc rack const
,,,23038,n3/0 imc rack const
,,,23044,n4/0 imc rack const
,,,23050,n250 imc rack const
,,,23056,n300 imc rack const
,,,23062,n350 imc rack const
,,,23068,n400 imc rack const
,,,23074,n500 imc  rack const
,,,23080,n600 imc rack const
,,,23086,n750 imc  rack const
,,,23096,imc branch underground w/wi
,,,23097,n14 imc underground const
,,,23106,n12 imc underground const
,,,23115,n10 imc underground const
,,,23124,n8 imc underground const
,,,23131,n6 imc underground const
,,,23137,n4 imc underground const
,,,23142,n14 3/4 imc underground co
,,,23151,n12 3/4 imc underground co
,,,23162,imc branch hr ug w/wire con
,,,23163,n14 imc hr underground cons
,,,23172,n12 imc hr underground cons
,,,23181,n10 imc hr underground cons
,,,23190,n8 imc hr underground const
,,,23197,n6 imc hr underground const
,,,23203,n4 imc hr underground const
,,,23208,n14 3/4 imc hr underground
,,,23217,n12 3/4 imc hr underground
,,,23227,imc feeder underground w/wi
,,,23228,n3 imc underground const
,,,23234,n2 imc underground const
,,,23240,n1 imc underground const
,,,23246,n1/0 imc underground const
,,,23252,n2/0 imc underground const
,,,23258,n3/0 imc underground const
,,,23264,n4/0 imc underground const
,,,23270,n250 imc underground const
,,,23276,n300 imc underground const
,,,23282,n350 imc underground const
,,,23288,n400 imc underground const
,,,23294,n500 imc  underground const
,,,23300,n600 imc underground const
,,,23306,n750 imc  underground const
,,,23316,imc branch bc w/wire const
,,,23317,n14 imc beam clamp const
,,,23326,n12 imc beam clamp const
,,,23335,n10 imc beam clamp const
,,,23344,n8 imc beam clamp const
,,,23351,n6 imc beam clamp const
,,,23357,n4 imc beam clamp const
,,,23362,n14 3/4 imc beam clamp con
,,,23371,n12 3/4 imc beam clamp con
,,,23382,imc hr branch bc w/wire con
,,,23383,n14 imc hr beam clamp const
,,,23392,n12 imc hr beam clamp const
,,,23401,n10 imc hr beam clamp const
,,,23410,n8 imc hr beam clamp const
,,,23417,n6 imc hr beam clamp const
,,,23423,n4 imc hr beam clamp const
,,,23428,n14 3/4 imc hr beam clamp
,,,23437,n12 3/4 imc hr beam clamp
,,,23446,imc feeder beam clamp w/wir
,,,23447,n3 imc beam clamp const
,,,23453,n2 imc beam clamp const
,,,23459,n1 iimc beam clamp const
,,,23465,n1/0 imc beam clamp const
,,,23471,n2/0 imc beam clamp const
,,,23477,n3/0 imc beam clamp const
,,,23483,n4/0 imc beam clamp const
,,,23489,n250 imc beam clamp const
,,,23495,n300 imc beam clamp const
,,,23501,n350 imc beam clamp const
,,,23507,n400 imc beam clamp const
,,,23513,n500 imc  beam clamp const
,,,23519,n600 imc beam clamp const
,,,23525,n750 imc  beam clamp const
,,,23534,grc branch const
,,,23535,grc 1/2 const
,,,23557,grc 3/4 const
,,,23579,grc 1 const
,,,23602,grc feeder const
,,,23603,grc 1 1/4 const
,,,23638,grc 1 1/2 const
,,,23673,grc 2 const
,,,23708,grc 2 1/2 const
,,,23742,grc 3 const
,,,23776,grc 3 1/2 const
,,,23811,grc 4 const
,,,23845,grc 5 const
,,,23873,grc 6 const
,,,23896,branch grc strap const
,,,23897,n14 grc strap const
,,,23906,n12 grc strap const
,,,23915,n10 grc strap const
,,,23924,n8 grc strap const
,,,23931,n6 grc strap const
,,,23937,n4 grc strap const
,,,23942,n14 3/4 grc strap const
,,,23951,n12 3/4 grc strap const
,,,23962,branch grc hr strap const
,,,23963,n14 grc hr strap const
,,,23972,n12 grc hr strap const
,,,23981,n10 grc hr strap const
,,,23990,n8 grc hr strap const
,,,23997,n6 grc hr strap const
,,,24003,n4 grc hr strap const
,,,24008,n14 3/4 grc hr strap const
,,,24017,n12 3/4 grc hr strap const
,,,24029,feeder grc strap const
,,,24030,n3 grc strap const
,,,24036,n2 grc strap const
,,,24042,n1 grc strap const
,,,24048,n1/0 grc strap const
,,,24054,n2/0 grc strap const
,,,24060,n3/0 grc strap const
,,,24066,n4/0 grc strap const
,,,24072,n250 grc strap const
,,,24078,n300 grc  strap const
,,,24084,n350 grc strap const
,,,24090,n400 grc strap  const
,,,24096,n500 grc  strap const
,,,24102,n600 grc  strap const
,,,24108,n750 grc  strap const
,,,24118,branch grc strap concrete c
,,,24119,n14 grc strap concrete cons
,,,24128,n12 grc strap concrete cons
,,,24137,n10 grc strap concrete cons
,,,24146,n8 grc strap concrete const
,,,24153,n6 grc strap concrete const
,,,24159,n4 grc strap concrete const
,,,24164,n14 3/4 grc strap concrete
,,,24173,n12 3/4 grc strap concrete
,,,24184,branch grc hr strap concret
,,,24185,n14 grc hr strap concrete c
,,,24194,n12 grc hr strap concrete c
,,,24203,n10 grc hr strap concrete c
,,,24212,n8 grc hr strap concrete co
,,,24219,n6 grc hr strap concrete co
,,,24225,n4 grc hr strap concrete co
,,,24230,n14 3/4 grc hr strap concr
,,,24239,n12 3/4 grc hr strap concr
,,,24249,grc feeder strap concrete c
,,,24250,n3 grc strap concrete const
,,,24256,n2 grc strap conc const
,,,24262,n1 grc strap conc const
,,,24268,n1/0 grc strap conc const
,,,24274,n2/0 grc strap conc const
,,,24280,n3/0 grc strap conc const
,,,24286,n4/0 grc strap conc const
,,,24292,n250 grc strap conc const
,,,24298,n300 grc strap conc const
,,,24304,n350 grc strap conc const
,,,24310,n400 grc strap conc const
,,,24316,n500 grc  strap conc const
,,,24322,n600 grc  strap conc const
,,,24328,n750 grc  strap conc const
,,,24337,grc branch rack w/wire cons
,,,24338,n14 grc rack const
,,,24347,n12 grc rack const
,,,24356,n10 grc rack const
,,,24365,n8 grc rack const
,,,24372,n6 grc rack const
,,,24378,n4 grc rack const
,,,24383,n14 3/4 grc rack const
,,,24392,n12 3/4 grc rack const
,,,24403,grc branch hr rack w/wire c
,,,24404,n14 grc hr rack const
,,,24413,n12 grc hr rack const
,,,24422,n10 grc hr rack const
,,,24431,n8 grc hr rack const
,,,24438,n6 grc hr rack const
,,,24444,n4 grc hr rack const
,,,24449,n14 3/4 grc hr rack const
,,,24458,n12 3/4 grc hr rack const
,,,24468,grc feeder rack w/wire cons
,,,24469,n3 grc rack const
,,,24475,n2 grc rack const
,,,24481,n1 grc rack const
,,,24487,n1/0 grc rack const
,,,24493,n2/0 grc rack const
,,,24499,n3/0 grc rack const
,,,24505,n4/0 grc rack const
,,,24511,n250 grc rack const
,,,24517,n300 grc rack const
,,,24523,n350 grc rack const
,,,24529,n400 grc rack const
,,,24535,n500 grc  rack const
,,,24541,n600 grc rack const
,,,24547,n750 grc  rack const
,,,24557,grc branch underground cons
,,,24558,n14 grc underground const
,,,24567,n12 grc underground const
,,,24576,n10 grc  underground const
,,,24585,n8 grc  underground const
,,,24592,n6 grc  underground const
,,,24598,n4 grc  underground const
,,,24603,n14 3/4 grc underground co
,,,24612,n12 3/4 grc underground co
,,,24623,grc branch hr underground c
,,,24624,n14 grc hr underground cons
,,,24633,n12 grc hr underground cons
,,,24642,n10 grc  hr underground con
,,,24651,n8 grc  hr underground cons
,,,24658,n6 grc  hr underground cons
,,,24664,n4 grc  hr underground cons
,,,24669,n14 3/4 grc hr underground
,,,24678,n12 3/4 grc hr underground
,,,24688,grc feeder underground cons
,,,24689,n3 grc underground const
,,,24695,n2 grc underground const
,,,24701,n1 grc underground const
,,,24707,n1/0 grc underground const
,,,24713,n2/0 grc underground const
,,,24719,n3/0 grc underground const
,,,24725,n4/0 grc underground const
,,,24731,n250 grc underground const
,,,24737,n300 grc underground const
,,,24743,n350 grc underground const
,,,24749,n400 grc underground const
,,,24755,n500 grc  underground const
,,,24761,n600 grc underground const
,,,24767,n750 grc  underground const
,,,24777,grc branch beam clamp w/wir
,,,24778,n14 grc beam clamp const
,,,24787,n12 grc beam clamp const
,,,24796,n10 grc beam clamp const
,,,24805,n8 grc beam clamp const
,,,24812,n6 grc beam clamp const
,,,24818,n4 grc beam clamp const
,,,24823,n14 3/4 grc beam clamp con
,,,24832,n12 3/4 grc beam clamp con
,,,24843,grc branch hr bc w/wire con
,,,24844,n14 grc hr beam clamp const
,,,24853,n12 grc hr beam clamp const
,,,24862,n10 grc hr beam clamp const
,,,24871,n8 grc hr beam clamp const
,,,24878,n6 grc hr beam clamp const
,,,24884,n4 grc hr beam clamp const
,,,24889,n14 3/4 grc hr beam clamp
,,,24898,n12 3/4 grc hr beam clamp
,,,24909,grc feeder beam clamp w/wir
,,,24910,n3 grc beam clamp const
,,,24916,n2 grc beam clamp const
,,,24922,n1 grc beam clamp const
,,,24928,n1/0 grc beam clamp const
,,,24934,n2/0 grc beam clamp const
,,,24940,n3/0 grc beam clamp const
,,,24946,n4/0 grc beam clamp const
,,,24952,n250 grc beam clamp const
,,,24958,n300 grc beam clamp const
,,,24964,n350 grc beam clamp const
,,,24970,n400 grc beam clamp const
,,,24976,n500 grc  beam clamp const
,,,24982,n600 grc beam clamp const
,,,24988,n750 grc  beam clamp const
,,,24996,branch aluminum const
,,,24997,branch 1/2 al const
,,,25017,branch 3/4 al const
,,,25037,branch 1 al const
,,,25058,al feeder const
,,,25059,1 1/4 al feeder const
,,,25088,1 1/2 al feeder const
,,,25117,2 al  feeder const
,,,25146,2 1/2 al  feeder const
,,,25174,3 al feeder const
,,,25202,3 1/2 al feeder const
,,,25229,4 al  feeder const
,,,25260,n14 al  no strap const
,,,25269,n12 al no strap const
,,,25278,n10 al d/c no strap const
,,,25287,n8 al no strap const
,,,25294,n6 alum no strap const
,,,25301,n4 al no strap const
,,,25308,n2 al no strap const
,,,25316,n14 al strap const
,,,25325,n12 al strap const
,,,25334,n10 al d/c strap const
,,,25343,n8 al strap const
,,,25350,n6 al strap const
,,,25356,n4 al strap const
,,,25361,n14 3/4 al strap const
,,,25370,n12 3/4 al strap const
,,,25380,n14 al hr strap const
,,,25389,n12 al hr strap const
,,,25398,n10 al hr strap const
,,,25407,n8 al hr strap const
,,,25414,n6 al hr strap const
,,,25420,n4 al hr strap const
,,,25425,n14 3/4 al hr strap const
,,,25434,n12 3/4 al hr strap const
,,,25444,alum feeder strap w/wire co
,,,25445,n3 al strap const
,,,25451,n2 al strap const
,,,25457,n1 al strap const
,,,25463,n1/0 al strap const
,,,25469,n2/0 al strap const
,,,25475,n3/0  al strap const
