Assm #,,Assm Name,,,,Material $'s,,,Labor Hours,,,Unit Price 1,,,,,Unit Price 2,,,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"36,867","5/8""X10"" MACHINE BOLT",,,,1.00,,,0.00,,$0.00,,,E,0.11,,E,,,,
"37,242","5/8"" X 10"" BOLT,  EYE O",,,,1.00,,,0.00,,$0.00,,,E,0.18,,E,,,,
"38,924","20000LBS 5/8"" PIN DIST ",,,,1.00,,,0.00,,$0.00,,,E,0.15,,E,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,2.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,606","BRACKET W/ 1 3/4"" SPOOL",,,,1.00,,,0.00,,$0.00,,,E,0.30,,E,,,,
"36,901","5/8"" 2 1/4""X2 1/4"" FLAT",,,,2.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"37,087","4 1/4"" CLEVIS INSULATOR",,,,3.00,,,0.00,,$0.00,,,E,0.22,,E,,,,
"30,073",,SUSPENSION ANGLE (RUS VA3.3,,,,$0.00, ,,1.700,, ,$57.12,,, ,,$64.26,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"36,867","5/8""X10"" MACHINE BOLT",,,,1.00,,,0.00,,$0.00,,,E,0.11,,E,,,,
"37,242","5/8"" X 10"" BOLT,  EYE O",,,,1.00,,,0.00,,$0.00,,,E,0.18,,E,,,,
"38,924","20000LBS 5/8"" PIN DIST ",,,,1.00,,,0.00,,$0.00,,,E,0.15,,E,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,2.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,901","5/8"" 2 1/4""X2 1/4"" FLAT",,,,2.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"37,087","4 1/4"" CLEVIS INSULATOR",,,,3.00,,,0.00,,$0.00,,,E,0.22,,E,,,,
"37,382","CLEVIS, SECONDARY SWING",,,,1.00,,,0.00,,$0.00,,,E,0.20,,E,,,,
"30,076",,24.9/14.4 kv rus,,,,$0.00, ,,0.000,, ,$0.00,,, ,,$0.00,, ,
,,,,,,,,,,,,,,,,,,,,
"30,077",,deadend angle 90-150 dg,,,,$0.00, ,,0.000,, ,$0.00,,, ,,$0.00,, ,
,,,,,,,,,,,,,,,,,,,,
"30,078",,DEADEND ANGLE  (RUS VA4.1),,,,$0.00, ,,2.840,, ,$95.42,,, ,,$107.35,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"37,242","5/8"" X 10"" BOLT,  EYE O",,,,4.00,,,0.00,,$0.00,,,E,0.18,,E,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,4.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,903","3/4"" 3""X3"" FLAT SQ STL ",,,,4.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"37,087","4 1/4"" CLEVIS INSULATOR",,,,6.00,,,0.00,,$0.00,,,E,0.22,,E,,,,
"30,079",,DEADEND ANGLE 20DG-90DG  (R,,,,$0.00, ,,4.750,, ,$159.60,,, ,,$179.55,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"36,829","PIN INSUL 1"" 24.9/14.4K",,,,1.00,,,0.00,,$0.00,,,E,0.32,,E,,,,
"36,867","5/8""X10"" MACHINE BOLT",,,,2.00,,,0.00,,$0.00,,,E,0.11,,E,,,,
"37,242","5/8"" X 10"" BOLT,  EYE O",,,,4.00,,,0.00,,$0.00,,,E,0.18,,E,,,,
"38,924","20000LBS 5/8"" PIN DIST ",,,,1.00,,,0.00,,$0.00,,,E,0.15,,E,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,6.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,911","15,000 LBS FIBERGLASS E",,,,1.00,,,0.00,,$0.00,,,E,0.50,,E,,,,
"36,834","PIN, POLE TOP 20"" STL 1",,,,1.00,,,0.00,,$0.00,,,E,0.32,,E,,,,
"36,901","5/8"" 2 1/4""X2 1/4"" FLAT",,,,2.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"37,087","4 1/4"" CLEVIS INSULATOR",,,,6.00,,,0.00,,$0.00,,,E,0.22,,E,,,,
"36,903","3/4"" 3""X3"" FLAT SQ STL ",,,,4.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"30,082",,24.9/14.4 kv rus,,,,$0.00, ,,0.000,, ,$0.00,,, ,,$0.00,, ,
,,,,,,,,,,,,,,,,,,,,
"30,083",,single deadend,,,,$0.00, ,,0.000,, ,$0.00,,, ,,$0.00,, ,
,,,,,,,,,,,,,,,,,,,,
"30,084",,SINGLE DEADEND  (RUS VA5.1),,,,$0.00, ,,1.420,, ,$47.71,,, ,,$53.68,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"37,242","5/8"" X 10"" BOLT,  EYE O",,,,2.00,,,0.00,,$0.00,,,E,0.18,,E,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,2.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"37,087","4 1/4"" CLEVIS INSULATOR",,,,3.00,,,0.00,,$0.00,,,E,0.22,,E,,,,
"36,903","3/4"" 3""X3"" FLAT SQ STL ",,,,2.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"30,085",,SINGLE DEADEND  (RUS VA5.2),,,,$0.00, ,,2.050,, ,$68.88,,, ,,$77.49,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"37,242","5/8"" X 10"" BOLT,  EYE O",,,,3.00,,,0.00,,$0.00,,,E,0.18,,E,,,,
"38,924","20000LBS 5/8"" PIN DIST ",,,,1.00,,,0.00,,$0.00,,,E,0.15,,E,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,3.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,903","3/4"" 3""X3"" FLAT SQ STL ",,,,2.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"37,626","5/8"" OVAL EYE NUT",,,,1.00,,,0.00,,$0.00,,,E,0.10,,E,,,,
"37,087","4 1/4"" CLEVIS INSULATOR",,,,3.00,,,0.00,,$0.00,,,E,0.22,,E,,,,
"30,086",,SINGLE DEADEND  (RUS VA5.3),,,,$0.00, ,,1.460,, ,$49.06,,, ,,$55.19,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,3.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"37,087","4 1/4"" CLEVIS INSULATOR",,,,3.00,,,0.00,,$0.00,,,E,0.22,,E,,,,
"37,626","5/8"" OVAL EYE NUT",,,,2.00,,,0.00,,$0.00,,,E,0.10,,E,,,,
"30,087",,SINGLE DEADEND  (RUS VA5.4),,,,$0.00, ,,2.070,, ,$69.55,,, ,,$78.25,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"37,242","5/8"" X 10"" BOLT,  EYE O",,,,2.00,,,0.00,,$0.00,,,E,0.18,,E,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,2.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"38,924","20000LBS 5/8"" PIN DIST ",,,,1.00,,,0.00,,$0.00,,,E,0.15,,E,,,,
"39,911","15,000 LBS FIBERGLASS E",,,,1.00,,,0.00,,$0.00,,,E,0.50,,E,,,,
"36,903","3/4"" 3""X3"" FLAT SQ STL ",,,,2.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"37,087","4 1/4"" CLEVIS INSULATOR",,,,3.00,,,0.00,,$0.00,,,E,0.22,,E,,,,
"30,090",,24.9/14.4 kv rus,,,,$0.00, ,,0.000,, ,$0.00,,, ,,$0.00,, ,
,,,,,,,,,,,,,,,,,,,,
"30,091",,single phase tap guide,,,,$0.00, ,,0.000,, ,$0.00,,, ,,$0.00,, ,
,,,,,,,,,,,,,,,,,,,,
"30,092",,SGL PHASE TAP GUIDE  (RUS V,,,,$0.00, ,,4.123,, ,$138.53,,, ,,$155.85,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"36,867","5/8""X10"" MACHINE BOLT",,,,2.00,,,0.00,,$0.00,,,E,0.11,,E,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,6.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"37,242","5/8"" X 10"" BOLT,  EYE O",,,,3.00,,,0.00,,$0.00,,,E,0.18,,E,,,,
"38,924","20000LBS 5/8"" PIN DIST ",,,,1.00,,,0.00,,$0.00,,,E,0.15,,E,,,,
"36,829","PIN INSUL 1"" 24.9/14.4K",,,,1.00,,,0.00,,$0.00,,,E,0.32,,E,,,,
"38,937","5/8"" x 10"" SINGLE UPSET",,,,1.00,,,0.00,,$0.00,,,E,0.10,,E,,,,
"38,070",4 - 7/1 ACSR DIST,,,,2.00,,,0.00,,$0.00,,,M,6.50,,M,,,,
"39,443","3""  SECONDARY (WET) SPO",,,,1.00,,,0.00,,$0.00,,,E,0.20,,E,,,,
"36,903","3/4"" 3""X3"" FLAT SQ STL ",,,,2.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"37,626","5/8"" OVAL EYE NUT",,,,1.00,,,0.00,,$0.00,,,E,0.10,,E,,,,
"36,834","PIN, POLE TOP 20"" STL 1",,,,1.00,,,0.00,,$0.00,,,E,0.32,,E,,,,
"36,901","5/8"" 2 1/4""X2 1/4"" FLAT",,,,3.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"37,087","4 1/4"" CLEVIS INSULATOR",,,,3.00,,,0.00,,$0.00,,,E,0.22,,E,,,,
"37,261",2 ACSR TO ACSR BARE CON,,,,2.00,,,0.00,,$0.00,,,E,0.15,,E,,,,
"30,095",,24.9/14.4 kv rus,,,,$0.00, ,,0.000,, ,$0.00,,, ,,$0.00,, ,
,,,,,,,,,,,,,,,,,,,,
"30,096",,single deadend on crsarms,,,,$0.00, ,,0.000,, ,$0.00,,, ,,$0.00,, ,
,,,,,,,,,,,,,,,,,,,,
"30,097",,SGL DEADEND CROSSARMS (RUS ,,,,$0.00, ,,9.730,, ,$326.93,,, ,,$367.79,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"37,080","1/2"" X 4"" LAG BOLT",,,,2.00,,,0.00,,$0.00,,,E,0.20,,E,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,16.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,901","5/8"" 2 1/4""X2 1/4"" FLAT",,,,10.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"37,068","3/8"" X 4 1/2"" CARRIAGE ",,,,4.00,,,0.00,,$0.00,,,E,0.08,,E,,,,
"37,087","4 1/4"" CLEVIS INSULATOR",,,,3.00,,,0.00,,$0.00,,,E,0.22,,E,,,,
"39,532","26"" BRACE, PLASTIC  CRO",,,,4.00,,,0.00,,$0.00,,,E,0.45,,E,,,,
"36,953",8' CROSSARM TYPE-4  FIB,,,,2.00,,,0.00,,$0.00,,,E,1.20,,E,,,,
"37,213","5/8"" X 16"" BOLT DOUBLE ",,,,3.00,,,0.00,,$0.00,,,E,0.25,,E,,,,
"37,626","5/8"" OVAL EYE NUT",,,,2.00,,,0.00,,$0.00,,,E,0.10,,E,,,,
"30,098",,SGL DEADEND CROSSARMS (RUS ,,,,$0.00, ,,9.730,, ,$326.93,,, ,,$367.79,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,16.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"37,080","1/2"" X 4"" LAG BOLT",,,,2.00,,,0.00,,$0.00,,,E,0.20,,E,,,,
"36,953",8' CROSSARM TYPE-4  FIB,,,,2.00,,,0.00,,$0.00,,,E,1.20,,E,,,,
"37,213","5/8"" X 16"" BOLT DOUBLE ",,,,3.00,,,0.00,,$0.00,,,E,0.25,,E,,,,
"37,626","5/8"" OVAL EYE NUT",,,,2.00,,,0.00,,$0.00,,,E,0.10,,E,,,,
"36,901","5/8"" 2 1/4""X2 1/4"" FLAT",,,,10.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"37,068","3/8"" X 4 1/2"" CARRIAGE ",,,,4.00,,,0.00,,$0.00,,,E,0.08,,E,,,,
"37,087","4 1/4"" CLEVIS INSULATOR",,,,3.00,,,0.00,,$0.00,,,E,0.22,,E,,,,
"39,532","26"" BRACE, PLASTIC  CRO",,,,4.00,,,0.00,,$0.00,,,E,0.45,,E,,,,
"30,101",,24.9/14.4 kv rus,,,,$0.00, ,,0.000,, ,$0.00,,, ,,$0.00,, ,
,,,,,,,,,,,,,,,,,,,,
"30,102",,dbl deadend (straight),,,,$0.00, ,,0.000,, ,$0.00,,, ,,$0.00,, ,
,,,,,,,,,,,,,,,,,,,,
"30,103",,DBL DEADEND STRAIGHT (RUS V,,,,$0.00, ,,4.134,, ,$138.90,,, ,,$156.27,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"38,071",2 - 6/1 ACSR DIST,,,,2.00,,,0.00,,$0.00,,,M,7.00,,M,,,,
"36,910","5/8"" 3 ""X3 "" CURV SQ ST",,,,4.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,8.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"37,087","4 1/4"" CLEVIS INSULATOR",,,,6.00,,,0.00,,$0.00,,,E,0.22,,E,,,,
"37,261",2 ACSR TO ACSR BARE CON,,,,2.00,,,0.00,,$0.00,,,E,0.15,,E,,,,
"37,213","5/8"" X 16"" BOLT DOUBLE ",,,,2.00,,,0.00,,$0.00,,,E,0.25,,E,,,,
"37,626","5/8"" OVAL EYE NUT",,,,4.00,,,0.00,,$0.00,,,E,0.10,,E,,,,
"30,106",,24.9/14.4 kv rus,,,,$0.00, ,,0.000,, ,$0.00,,, ,,$0.00,, ,
,,,,,,,,,,,,,,,,,,,,
"30,107",,dbl deadend (feed thru),,,,$0.00, ,,0.000,, ,$0.00,,, ,,$0.00,, ,
,,,,,,,,,,,,,,,,,,,,
"30,108",,DBL DEADEND FEED THRU (RUS ,,,,$0.00, ,,5.394,, ,$181.24,,, ,,$203.89,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"36,829","PIN INSUL 1"" 24.9/14.4K",,,,1.00,,,0.00,,$0.00,,,E,0.32,,E,,,,
"38,071",2 - 6/1 ACSR DIST,,,,2.00,,,0.00,,$0.00,,,M,7.00,,M,,,,
"36,867","5/8""X10"" MACHINE BOLT",,,,2.00,,,0.00,,$0.00,,,E,0.11,,E,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,10.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,834","PIN, POLE TOP 20"" STL 1",,,,1.00,,,0.00,,$0.00,,,E,0.32,,E,,,,
"36,901","5/8"" 2 1/4""X2 1/4"" FLAT",,,,2.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"37,087","4 1/4"" CLEVIS INSULATOR",,,,6.00,,,0.00,,$0.00,,,E,0.22,,E,,,,
"37,261",2 ACSR TO ACSR BARE CON,,,,2.00,,,0.00,,$0.00,,,E,0.15,,E,,,,
"37,213","5/8"" X 16"" BOLT DOUBLE ",,,,2.00,,,0.00,,$0.00,,,E,0.25,,E,,,,
"37,626","5/8"" OVAL EYE NUT",,,,4.00,,,0.00,,$0.00,,,E,0.10,,E,,,,
"30,111",,24.9/14.4 kv rus,,,,$0.00, ,,0.000,, ,$0.00,,, ,,$0.00,, ,
,,,,,,,,,,,,,,,,,,,,
"30,112",,dbl deadend on crsarms,,,,$0.00, ,,0.000,, ,$0.00,,, ,,$0.00,, ,
,,,,,,,,,,,,,,,,,,,,
"30,113",,DBL DEADEND CROSSARMS (RUS ,,,,$0.00, ,,11.304,, ,$379.81,,, ,,$427.29,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,18.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"37,080","1/2"" X 4"" LAG BOLT",,,,2.00,,,0.00,,$0.00,,,E,0.20,,E,,,,
"38,071",2 - 6/1 ACSR DIST,,,,2.00,,,0.00,,$0.00,,,M,7.00,,M,,,,
"36,953",8' CROSSARM TYPE-4  FIB,,,,2.00,,,0.00,,$0.00,,,E,1.20,,E,,,,
"37,213","5/8"" X 16"" BOLT DOUBLE ",,,,3.00,,,0.00,,$0.00,,,E,0.25,,E,,,,
"37,626","5/8"" OVAL EYE NUT",,,,4.00,,,0.00,,$0.00,,,E,0.10,,E,,,,
"36,901","5/8"" 2 1/4""X2 1/4"" FLAT",,,,10.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"37,068","3/8"" X 4 1/2"" CARRIAGE ",,,,4.00,,,0.00,,$0.00,,,E,0.08,,E,,,,
"37,087","4 1/4"" CLEVIS INSULATOR",,,,6.00,,,0.00,,$0.00,,,E,0.22,,E,,,,
"37,261",2 ACSR TO ACSR BARE CON,,,,2.00,,,0.00,,$0.00,,,E,0.15,,E,,,,
"39,532","26"" BRACE, PLASTIC  CRO",,,,4.00,,,0.00,,$0.00,,,E,0.45,,E,,,,
"30,116",,24.9/14.4 kv rus,,,,$0.00, ,,0.000,, ,$0.00,,, ,,$0.00,, ,
,,,,,,,,,,,,,,,,,,,,
"30,117",,dbl deadend fd-thru crsarms,,,,$0.00, ,,0.000,, ,$0.00,,, ,,$0.00,, ,
,,,,,,,,,,,,,,,,,,,,
"30,118",,DBL DEADEND CR ARMS (RUS VA,,,,$0.00, ,,6.398,, ,$214.97,,, ,,$241.84,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"38,071",2 - 6/1 ACSR DIST,,,,4.00,,,0.00,,$0.00,,,M,7.00,,M,,,,
"36,829","PIN INSUL 1"" 24.9/14.4K",,,,2.00,,,0.00,,$0.00,,,E,0.32,,E,,,,
"39,606","BRACKET W/ 1 3/4"" SPOOL",,,,1.00,,,0.00,,$0.00,,,E,0.30,,E,,,,
"36,910","5/8"" 3 ""X3 "" CURV SQ ST",,,,4.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,9.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,927","5/8 x 14""  STL CROSSARM",,,,2.00,,,0.00,,$0.00,,,E,0.20,,E,,,,
"36,867","5/8""X10"" MACHINE BOLT",,,,1.00,,,0.00,,$0.00,,,E,0.11,,E,,,,
"37,087","4 1/4"" CLEVIS INSULATOR",,,,6.00,,,0.00,,$0.00,,,E,0.22,,E,,,,
"37,261",2 ACSR TO ACSR BARE CON,,,,6.00,,,0.00,,$0.00,,,E,0.15,,E,,,,
"36,901","5/8"" 2 1/4""X2 1/4"" FLAT",,,,1.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"37,213","5/8"" X 16"" BOLT DOUBLE ",,,,2.00,,,0.00,,$0.00,,,E,0.25,,E,,,,
"37,626","5/8"" OVAL EYE NUT",,,,4.00,,,0.00,,$0.00,,,E,0.10,,E,,,,
"30,121",,24.9/14.4 kv rus,,,,$0.00, ,,0.000,, ,$0.00,,, ,,$0.00,, ,
,,,,,,,,,,,,,,,,,,,,
"30,122",,sgl sup crsarm tang,,,,$0.00, ,,0.000,, ,$0.00,,, ,,$0.00,, ,
,,,,,,,,,,,,,,,,,,,,
"30,123",,SGL SUPT TAN CROSSARM (RUS ,,,,$0.00, ,,3.510,, ,$117.94,,, ,,$132.68,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"36,901","5/8"" 2 1/4""X2 1/4"" FLAT",,,,3.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"37,068","3/8"" X 4 1/2"" CARRIAGE ",,,,2.00,,,0.00,,$0.00,,,E,0.08,,E,,,,
"39,532","26"" BRACE, PLASTIC  CRO",,,,2.00,,,0.00,,$0.00,,,E,0.45,,E,,,,
"39,443","3""  SECONDARY (WET) SPO",,,,1.00,,,0.00,,$0.00,,,E,0.20,,E,,,,
"36,867","5/8""X10"" MACHINE BOLT",,,,1.00,,,0.00,,$0.00,,,E,0.11,,E,,,,
"36,927","5/8 x 14""  STL CROSSARM",,,,2.00,,,0.00,,$0.00,,,E,0.20,,E,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,4.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,829","PIN INSUL 1"" 24.9/14.4K",,,,2.00,,,0.00,,$0.00,,,E,0.32,,E,,,,
"37,080","1/2"" X 4"" LAG BOLT",,,,1.00,,,0.00,,$0.00,,,E,0.20,,E,,,,
"38,937","5/8"" x 10"" SINGLE UPSET",,,,1.00,,,0.00,,$0.00,,,E,0.10,,E,,,,
"30,124",,SGL SUPT TAN CROSSARM (RUS ,,,,$0.00, ,,4.010,, ,$134.74,,, ,,$151.58,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"36,867","5/8""X10"" MACHINE BOLT",,,,1.00,,,0.00,,$0.00,,,E,0.11,,E,,,,
"36,927","5/8 x 14""  STL CROSSARM",,,,2.00,,,0.00,,$0.00,,,E,0.20,,E,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,4.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,829","PIN INSUL 1"" 24.9/14.4K",,,,2.00,,,0.00,,$0.00,,,E,0.32,,E,,,,
"37,080","1/2"" X 4"" LAG BOLT",,,,3.00,,,0.00,,$0.00,,,E,0.20,,E,,,,
"39,773","BRACKET, OFFSET NEUTRAL",,,,1.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,443","3""  SECONDARY (WET) SPO",,,,1.00,,,0.00,,$0.00,,,E,0.20,,E,,,,
"36,901","5/8"" 2 1/4""X2 1/4"" FLAT",,,,3.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"37,068","3/8"" X 4 1/2"" CARRIAGE ",,,,2.00,,,0.00,,$0.00,,,E,0.08,,E,,,,
"39,532","26"" BRACE, PLASTIC  CRO",,,,2.00,,,0.00,,$0.00,,,E,0.45,,E,,,,
"30,127",,24.9/14.4 kv rus,,,,$0.00, ,,0.000,, ,$0.00,,, ,,$0.00,, ,
,,,,,,,,,,,,,,,,,,,,
"30,128",,sgl sup crsarm tang post in,,,,$0.00, ,,0.000,, ,$0.00,,, ,,$0.00,, ,
,,,,,,,,,,,,,,,,,,,,
"30,129",,SGL SUPT TAN PS CRSARM (RUS,,,,$0.00, ,,3.070,, ,$103.15,,, ,,$116.05,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"39,443","3""  SECONDARY (WET) SPO",,,,1.00,,,0.00,,$0.00,,,E,0.20,,E,,,,
"37,080","1/2"" X 4"" LAG BOLT",,,,1.00,,,0.00,,$0.00,,,E,0.20,,E,,,,
"39,716","24.9/14.4KV 14"" -7"" STU",,,,2.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"38,937","5/8"" x 10"" SINGLE UPSET",,,,1.00,,,0.00,,$0.00,,,E,0.10,,E,,,,
"36,901","5/8"" 2 1/4""X2 1/4"" FLAT",,,,3.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"37,068","3/8"" X 4 1/2"" CARRIAGE ",,,,2.00,,,0.00,,$0.00,,,E,0.08,,E,,,,
"39,532","26"" BRACE, PLASTIC  CRO",,,,2.00,,,0.00,,$0.00,,,E,0.45,,E,,,,
"36,867","5/8""X10"" MACHINE BOLT",,,,1.00,,,0.00,,$0.00,,,E,0.11,,E,,,,
"36,927","5/8 x 14""  STL CROSSARM",,,,1.00,,,0.00,,$0.00,,,E,0.20,,E,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,4.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"30,130",,SGL SUPT TAN PS CRSARM (RUS,,,,$0.00, ,,3.170,, ,$106.51,,, ,,$119.83,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"37,080","1/2"" X 4"" LAG BOLT",,,,1.00,,,0.00,,$0.00,,,E,0.20,,E,,,,
"39,716","24.9/14.4KV 14"" -7"" STU",,,,2.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,773","BRACKET, OFFSET NEUTRAL",,,,1.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,867","5/8""X10"" MACHINE BOLT",,,,1.00,,,0.00,,$0.00,,,E,0.11,,E,,,,
"36,927","5/8 x 14""  STL CROSSARM",,,,1.00,,,0.00,,$0.00,,,E,0.20,,E,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,4.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,901","5/8"" 2 1/4""X2 1/4"" FLAT",,,,3.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"37,068","3/8"" X 4 1/2"" CARRIAGE ",,,,2.00,,,0.00,,$0.00,,,E,0.08,,E,,,,
"39,532","26"" BRACE, PLASTIC  CRO",,,,2.00,,,0.00,,$0.00,,,E,0.45,,E,,,,
"39,443","3""  SECONDARY (WET) SPO",,,,1.00,,,0.00,,$0.00,,,E,0.20,,E,,,,
"30,133",,24.9/14.4 kv rus,,,,$0.00, ,,0.000,, ,$0.00,,, ,,$0.00,, ,
,,,,,,,,,,,,,,,,,,,,
"30,134",,sgl sup on crossarm,,,,$0.00, ,,0.000,, ,$0.00,,, ,,$0.00,, ,
,,,,,,,,,,,,,,,,,,,,
"30,135",,SGL SUPT ON CROSSARM (RUS V,,,,$0.00, ,,4.820,, ,$161.95,,, ,,$182.20,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"36,829","PIN INSUL 1"" 24.9/14.4K",,,,2.00,,,0.00,,$0.00,,,E,0.32,,E,,,,
"37,080","1/2"" X 4"" LAG BOLT",,,,1.00,,,0.00,,$0.00,,,E,0.20,,E,,,,
"36,867","5/8""X10"" MACHINE BOLT",,,,2.00,,,0.00,,$0.00,,,E,0.11,,E,,,,
"36,927","5/8 x 14""  STL CROSSARM",,,,2.00,,,0.00,,$0.00,,,E,0.20,,E,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,4.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,901","5/8"" 2 1/4""X2 1/4"" FLAT",,,,3.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"37,068","3/8"" X 4 1/2"" CARRIAGE ",,,,2.00,,,0.00,,$0.00,,,E,0.08,,E,,,,
"39,532","26"" BRACE, PLASTIC  CRO",,,,2.00,,,0.00,,$0.00,,,E,0.45,,E,,,,
"36,953",8' CROSSARM TYPE-4  FIB,,,,1.00,,,0.00,,$0.00,,,E,1.20,,E,,,,
"39,607","BRACKET W/ 3"" SPOOL INS",,,,1.00,,,0.00,,$0.00,,,E,0.30,,E,,,,
"30,138",,24.9/14.4 kv rus,,,,$0.00, ,,0.000,, ,$0.00,,, ,,$0.00,, ,
,,,,,,,,,,,,,,,,,,,,
"30,139",,sgl sup on crossarm post in,,,,$0.00, ,,0.000,, ,$0.00,,, ,,$0.00,, ,
