assmNum,assmName,isHead,level1,level2,level3,section,subsection,material,laborHours
936,n3/0 emt d/s beam clamp,1,Feeder,EMT,"D/S, Beam Clamp",n3/0 emt d/s beam clamp,,0,0
937,3 #3/0   2 EMT  D/S BC/MIN,0,Feeder,EMT,"D/S, Beam Clamp",n3/0 emt d/s beam clamp,,29.73,0.205
938,3 #3/0  & 1 #6  2 EMT D/S,0,Feeder,EMT,"D/S, Beam Clamp",n3/0 emt d/s beam clamp,,34.33,0.212
939,4 #3/0  2 EMT D/S BC/MIN,0,Feeder,EMT,"D/S, Beam Clamp",n3/0 emt d/s beam clamp,,36.53,0.225
940,4 #3/0  & 1 #6  2 EMT D/S,0,Feeder,EMT,"D/S, Beam Clamp",n3/0 emt d/s beam clamp,,41.13,0.232
942,n4/0 emt d/s beam clamp,1,Feeder,EMT,"D/S, Beam Clamp",n4/0 emt d/s beam clamp,,0,0
943,3 #4/0   2 EMT   D/S BC/MI,0,Feeder,EMT,"D/S, Beam Clamp",n4/0 emt d/s beam clamp,,97.61,0.211
944,3 #4/0  & 1 #4  2 EMT D/S,0,Feeder,EMT,"D/S, Beam Clamp",n4/0 emt d/s beam clamp,,104.65,0.219
945,4 #4/0  2 EMT D/S BC/MIN,0,Feeder,EMT,"D/S, Beam Clamp",n4/0 emt d/s beam clamp,,127.03,0.233
946,4 #4/0  & 1 #4  2 1/2 EMT,0,Feeder,EMT,"D/S, Beam Clamp",n4/0 emt d/s beam clamp,,138.11,0.256
948,n250 emt d/s beam clamp,1,Feeder,EMT,"D/S, Beam Clamp",n250 emt d/s beam clamp,,0,0
949,3 #250   2 EMT   D/S BC/MI,0,Feeder,EMT,"D/S, Beam Clamp",n250 emt d/s beam clamp,,111.62,0.217
950,3 #250  & 1 #4  2 EMT D/S,0,Feeder,EMT,"D/S, Beam Clamp",n250 emt d/s beam clamp,,118.66,0.225
951,4 #250  2 1/2 EMT D/S BC/M,0,Feeder,EMT,"D/S, Beam Clamp",n250 emt d/s beam clamp,,150.21,0.269
952,4 #250  & 1 #4  2 1/2 EMT,0,Feeder,EMT,"D/S, Beam Clamp",n250 emt d/s beam clamp,,156.79,0.264
954,n300 emt d/s beam clamp,1,Feeder,EMT,"D/S, Beam Clamp",n300 emt d/s beam clamp,,0,0
955,3 #300   2 1/2 EMT   D/S B,0,Feeder,EMT,"D/S, Beam Clamp",n300 emt d/s beam clamp,,136.03,0.238
956,3 #300 & 1 #4  2 1/2 EMT D,0,Feeder,EMT,"D/S, Beam Clamp",n300 emt d/s beam clamp,,143.07,0.246
957,4 #300  2 1/2 EMT D/S BC/M,0,Feeder,EMT,"D/S, Beam Clamp",n300 emt d/s beam clamp,,176.93,0.264
958,4 #300  & 1 #4  2 1/2 EMT,0,Feeder,EMT,"D/S, Beam Clamp",n300 emt d/s beam clamp,,183.97,0.272
960,n350 emt d/s beam clamp,1,Feeder,EMT,"D/S, Beam Clamp",n350 emt d/s beam clamp,,0,0
961,3 #350   2 1/2 EMT   D/S B,0,Feeder,EMT,"D/S, Beam Clamp",n350 emt d/s beam clamp,,157,0.256
962,3 #350  & 1 #3  2 1/2 EMT,0,Feeder,EMT,"D/S, Beam Clamp",n350 emt d/s beam clamp,,165.88,0.265
963,4 #350  2 1/2 EMT D/S BC/M,0,Feeder,EMT,"D/S, Beam Clamp",n350 emt d/s beam clamp,,204.88,0.288
964,4 #350  & 1 #3  2 1/2 EMT,0,Feeder,EMT,"D/S, Beam Clamp",n350 emt d/s beam clamp,,213.76,0.297
966,n400 emt d/s beam clamp,1,Feeder,EMT,"D/S, Beam Clamp",n400 emt d/s beam clamp,,0,0
967,3 #400   2 1/2 EMT   D/S B,0,Feeder,EMT,"D/S, Beam Clamp",n400 emt d/s beam clamp,,176.76,0.268
968,3 #400  & 1 #3  2 1/2 EMT,0,Feeder,EMT,"D/S, Beam Clamp",n400 emt d/s beam clamp,,185.64,0.277
969,4 #400  2 1/2 EMT D/S BC/M,0,Feeder,EMT,"D/S, Beam Clamp",n400 emt d/s beam clamp,,231.22,0.304
970,4 #400  & 1 #3  3 EMT D/S,0,Feeder,EMT,"D/S, Beam Clamp",n400 emt d/s beam clamp,,243.56,0.34
972,n500 emt d/s beam clamp,1,Feeder,EMT,"D/S, Beam Clamp",n500 emt d/s beam clamp,,0,0
973,3 #500   2 1/2 EMT  D/S BC,0,Feeder,EMT,"D/S, Beam Clamp",n500 emt d/s beam clamp,,219.83,0.274
974,3 #500  & 1 #3  2 1/2 EMT,0,Feeder,EMT,"D/S, Beam Clamp",n500 emt d/s beam clamp,,228.71,0.283
975,4 #500  3 EMT D/S BC/MIN,0,Feeder,EMT,"D/S, Beam Clamp",n500 emt d/s beam clamp,,292.1,0.339
976,4 #500  & 1 #3  3 EMT S/S,0,Feeder,EMT,"D/S, Beam Clamp",n500 emt d/s beam clamp,,300.98,0.348
978,n600 emt d/s beam clamp,1,Feeder,EMT,"D/S, Beam Clamp",n600 emt d/s beam clamp,,0,0
979,3 #600   3 EMT   D/S BC/MI,0,Feeder,EMT,"D/S, Beam Clamp",n600 emt d/s beam clamp,,274.09,0.313
980,3 #600  & 1 #2  3 EMT D/S,0,Feeder,EMT,"D/S, Beam Clamp",n600 emt d/s beam clamp,,285.2,0.323
981,4 #600  3 EMT D/S BC/MIN,0,Feeder,EMT,"D/S, Beam Clamp",n600 emt d/s beam clamp,,359.85,0.355
982,4 #600  & 1 #2  3 1/2 EMT,0,Feeder,EMT,"D/S, Beam Clamp",n600 emt d/s beam clamp,,375.6,0.389
984,n750 emt d/s beam clamp,1,Feeder,EMT,"D/S, Beam Clamp",n750 emt d/s beam clamp,,0,0
985,3 #750   3 EMT   D/S BC/MI,0,Feeder,EMT,"D/S, Beam Clamp",n750 emt d/s beam clamp,,451.71,0.331
986,3 #750  & 1 #2  3 EMT D/S,0,Feeder,EMT,"D/S, Beam Clamp",n750 emt d/s beam clamp,,462.82,0.341
987,4 #750  3 1/2 EMT D/S BC/M,0,Feeder,EMT,"D/S, Beam Clamp",n750 emt d/s beam clamp,,601.31,0.403
988,4 #750  & 1 #2  3 1/2 EMT,0,Feeder,EMT,"D/S, Beam Clamp",n750 emt d/s beam clamp,,612.43,0.413
993,n14 emt d/c beam clamp,1,Branch,EMT,D/C Beam Clamp,n14 emt d/c beam clamp,,0,0
994,2 #14 1/2 EMT  D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n14 emt d/c beam clamp,,3.45,0.081
995,3 #14 1/2 EMT  D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n14 emt d/c beam clamp,,4.12,0.084
996,4 #14 1/2 EMT  D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n14 emt d/c beam clamp,,4.79,0.087
997,5 #14 1/2 EMT  D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n14 emt d/c beam clamp,,5.47,0.09
998,6 #14 1/2 EMT  D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n14 emt d/c beam clamp,,6.14,0.094
999,7 #14 3/4 EMT  D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n14 emt d/c beam clamp,,7.62,0.11
1000,8 #14 3/4 EMT  D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n14 emt d/c beam clamp,,8.29,0.113
1002,n12 emt d/c beam clamp,1,Branch,EMT,D/C Beam Clamp,n12 emt d/c beam clamp,,0,0
1003,2 #12 1/2 EMT  D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n12 emt d/c beam clamp,,4.09,0.083
1004,3 #12 1/2 EMT  D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n12 emt d/c beam clamp,,5.09,0.087
1005,4 #12 1/2 EMT  D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n12 emt d/c beam clamp,,6.08,0.091
1006,5 #12 1/2 EMT  D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n12 emt d/c beam clamp,,7.08,0.096
1007,6 #12 1/2 EMT  D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n12 emt d/c beam clamp,,8.07,0.1
1008,7 #12 3/4 EMT  D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n12 emt d/c beam clamp,,9.87,0.117
1009,8 #12 3/4 EMT  D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n12 emt d/c beam clamp,,10.87,0.121
1011,n10 emt d/c beam clamp,1,Branch,EMT,D/C Beam Clamp,n10 emt d/c beam clamp,,0,0
1012,2 #10 1/2 EMT  D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n10 emt d/c beam clamp,,5.14,0.085
1013,3 #10 1/2 EMT  D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n10 emt d/c beam clamp,,6.67,0.09
1014,4 #10 1/2 EMT  D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n10 emt d/c beam clamp,,8.19,0.096
1015,5 #10 3/4 EMT  D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n10 emt d/c beam clamp,,10.51,0.114
1016,6 #10 3/4 EMT  D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n10 emt d/c beam clamp,,12.04,0.119
1017,7 #10  3/4 EMT  D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n10 emt d/c beam clamp,,13.56,0.124
1018,8 #10  3/4 EMT  D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n10 emt d/c beam clamp,,15.08,0.13
1020,n8 emt d/c beam clamp,1,Branch,EMT,D/C Beam Clamp,n8 emt d/c beam clamp,,0,0
1021,2 #8 3/4 EMT   D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n8 emt d/c beam clamp,,8.55,0.1
1022,3 #8 3/4 EMT   D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n8 emt d/c beam clamp,,11.38,0.107
1023,4 #8 3/4 EMT   D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n8 emt d/c beam clamp,,14.21,0.113
1024,5 #8   1 EMT   D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n8 emt d/c beam clamp,,18.52,0.134
1025,6 #8   1 EMT   D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n8 emt d/c beam clamp,,21.35,0.14
1027,n6 emt d/c beam clamp,1,Branch,EMT,D/C Beam Clamp,n6 emt d/c beam clamp,,0,0
1028,2 #6 3/4 EMT   D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n6 emt d/c beam clamp,,12.56,0.102
1029,3 #6 3/4 EMT   D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n6 emt d/c beam clamp,,17.39,0.11
1030,4 #6   1 EMT   D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n6 emt d/c beam clamp,,23.72,0.131
1031,5 #6   1 EMT   D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n6 emt d/c beam clamp,,28.55,0.139
1033,n4 emt d/c beam clamp,1,Branch,EMT,D/C Beam Clamp,n4 emt d/c beam clamp,,0,0
1034,2 #4   1 EMT   D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n4 emt d/c beam clamp,,19.18,0.119
1035,3 #4   1 EMT   D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n4 emt d/c beam clamp,,26.57,0.127
1036,4 #4   1 EMT   D/C BC/MIN,0,Branch,EMT,D/C Beam Clamp,n4 emt d/c beam clamp,,33.96,0.136
1038,n3 emt d/c beam clamp,1,Feeder,EMT,"D/C, Beam Clamp",n3 emt d/c beam clamp,,0,0
1039,3 #3   1 EMT   D/C  BC/MIN,0,Feeder,EMT,"D/C, Beam Clamp",n3 emt d/c beam clamp,,30.87,0.126
1040,3 #3 & 1 #8  1 EMT D/C BC/,0,Feeder,EMT,"D/C, Beam Clamp",n3 emt d/c beam clamp,,33.56,0.132
1041,4 #3 1 1/4 EMT D/C BC/MIN,0,Feeder,EMT,"D/C, Beam Clamp",n3 emt d/c beam clamp,,41.59,0.146
1042,4 #3 & 1 #8  1 1/4 EMT D/C,0,Feeder,EMT,"D/C, Beam Clamp",n3 emt d/c beam clamp,,44.28,0.152
1044,n2 emt d/c beam clamp,1,Feeder,EMT,"D/C, Beam Clamp",n2 emt d/c beam clamp,,0,0
1045,3 #2   1 EMT   D/C BC/MIN,0,Feeder,EMT,"D/C, Beam Clamp",n2 emt d/c beam clamp,,37.57,0.129
1046,3 #2 & 1 #6  1 1/4 EMT D/C,0,Feeder,EMT,"D/C, Beam Clamp",n2 emt d/c beam clamp,,44.01,0.147
1047,4 #2 1 1/4 EMT D/C BC/MIN,0,Feeder,EMT,"D/C, Beam Clamp",n2 emt d/c beam clamp,,50.53,0.15
1048,4 #2 & 1 #6 1 1/4 EMT D/C,0,Feeder,EMT,"D/C, Beam Clamp",n2 emt d/c beam clamp,,55.13,0.157
1050,n1 emt d/c beam clamp,1,Feeder,EMT,"D/C, Beam Clamp",n1 emt d/c beam clamp,,0,0
1051,3 #1   1 1/4 EMT   D/C  BC,0,Feeder,EMT,"D/C, Beam Clamp",n1 emt d/c beam clamp,,43.22,0.143
1052,3 #1 & 1 #6 1 1/4 EMT D/C,0,Feeder,EMT,"D/C, Beam Clamp",n1 emt d/c beam clamp,,47.82,0.15
1053,4 #1 1 1/4 EMT D/C BC/MIN,0,Feeder,EMT,"D/C, Beam Clamp",n1 emt d/c beam clamp,,55.61,0.154
1054,4 #1 & 1 #6  1 1/2 EMT D/C,0,Feeder,EMT,"D/C, Beam Clamp",n1 emt d/c beam clamp,,62.54,0.182
1056,n1/0 emt d/c beam clamp,1,Feeder,EMT,"D/C, Beam Clamp",n1/0 emt d/c beam clamp,,0,0
1057,3 #1/0   1 1/4 EMT   D/C B,0,Feeder,EMT,"D/C, Beam Clamp",n1/0 emt d/c beam clamp,,51.56,0.152
1058,3 #1/0  & 1 #6  1 1/2 EMT,0,Feeder,EMT,"D/C, Beam Clamp",n1/0 emt d/c beam clamp,,58.49,0.18
1059,4 #1/0  1 1/2 EMT D/C BC/M,0,Feeder,EMT,"D/C, Beam Clamp",n1/0 emt d/c beam clamp,,69.06,0.187
1060,4 #1/0  & 1 #6  1 1/2 EMT,0,Feeder,EMT,"D/C, Beam Clamp",n1/0 emt d/c beam clamp,,73.66,0.194
1062,n2/0 emt d/c beam clamp,1,Feeder,EMT,"D/C, Beam Clamp",n2/0 emt d/c beam clamp,,0,0
1063,3 #2/0   1 1/2 EMT  D/C BC,0,Feeder,EMT,"D/C, Beam Clamp",n2/0 emt d/c beam clamp,,64.44,0.179
1064,3 #2/0  & 1 #6  1 1/2 EMT,0,Feeder,EMT,"D/C, Beam Clamp",n2/0 emt d/c beam clamp,,69.04,0.186
1065,4 #2/0  2 EMT D/C BC/MIN,0,Feeder,EMT,"D/C, Beam Clamp",n2/0 emt d/c beam clamp,,84.6,0.209
1066,4 #2/0  & 1 #6  2 EMT D/C,0,Feeder,EMT,"D/C, Beam Clamp",n2/0 emt d/c beam clamp,,89.2,0.216
1068,n3/0 emt d/c beam clamp,1,Feeder,EMT,"D/C, Beam Clamp",n3/0 emt d/c beam clamp,,0,0
1069,3 #3/0   2 EMT  D/C BC/MIN,0,Feeder,EMT,"D/C, Beam Clamp",n3/0 emt d/c beam clamp,,30.29,0.205
1070,3 #3/0  & 1 #6  2 EMT D/C,0,Feeder,EMT,"D/C, Beam Clamp",n3/0 emt d/c beam clamp,,34.89,0.212
1071,4 #3/0  2 EMT D/C BC/MIN,0,Feeder,EMT,"D/C, Beam Clamp",n3/0 emt d/c beam clamp,,37.09,0.225
1072,4 #3/0  & 1 #6  2 EMT D/C,0,Feeder,EMT,"D/C, Beam Clamp",n3/0 emt d/c beam clamp,,41.69,0.232
1074,n4/0 emt d/c beam clamp,1,Feeder,EMT,"D/C, Beam Clamp",n4/0 emt d/c beam clamp,,0,0
1075,3 #4/0   2 EMT   D/C BC/MI,0,Feeder,EMT,"D/C, Beam Clamp",n4/0 emt d/c beam clamp,,98.17,0.211
1076,3 #4/0  & 1 #4  2 EMT D/C,0,Feeder,EMT,"D/C, Beam Clamp",n4/0 emt d/c beam clamp,,105.21,0.219
1077,4 #4/0  2 EMT D/C BC/MIN,0,Feeder,EMT,"D/C, Beam Clamp",n4/0 emt d/c beam clamp,,127.59,0.233
1078,4 #4/0  & 1 #4  2 1/2 EMT,0,Feeder,EMT,"D/C, Beam Clamp",n4/0 emt d/c beam clamp,,139.88,0.256
1080,n250 emt d/c beam clamp,1,Feeder,EMT,"D/C, Beam Clamp",n250 emt d/c beam clamp,,0,0
1081,3 #250   2 EMT   D/C BC/MI,0,Feeder,EMT,"D/C, Beam Clamp",n250 emt d/c beam clamp,,112.18,0.217
1082,3 #250  & 1 #4  2 EMT D/C,0,Feeder,EMT,"D/C, Beam Clamp",n250 emt d/c beam clamp,,119.22,0.225
1083,4 #250  2 1/2 EMT D/C BC/M,0,Feeder,EMT,"D/C, Beam Clamp",n250 emt d/c beam clamp,,151.53,0.256
1084,4 #250  & 1 #4  2 1/2 EMT,0,Feeder,EMT,"D/C, Beam Clamp",n250 emt d/c beam clamp,,158.57,0.264
1086,n300 emt d/c beam clamp,1,Feeder,EMT,"D/C, Beam Clamp",n300 emt d/c beam clamp,,0,0
1087,3 #300   2 1/2 EMT  D/C BC,0,Feeder,EMT,"D/C, Beam Clamp",n300 emt d/c beam clamp,,137.81,0.238
1088,3 #300  & 1 #4  2 1/2 EMT,0,Feeder,EMT,"D/C, Beam Clamp",n300 emt d/c beam clamp,,144.85,0.246
1089,4 #300  2 1/2 EMT D/C BC/M,0,Feeder,EMT,"D/C, Beam Clamp",n300 emt d/c beam clamp,,178.7,0.264
1090,4 #300  & 1 #4  2 1/2 EMT,0,Feeder,EMT,"D/C, Beam Clamp",n300 emt d/c beam clamp,,185.74,0.272
1092,n350 emt d/c beam clamp,1,Feeder,EMT,"D/C, Beam Clamp",n350 emt d/c beam clamp,,0,0
1093,3 #350   2 1/2 EMT   D/C B,0,Feeder,EMT,"D/C, Beam Clamp",n350 emt d/c beam clamp,,158.78,0.256
1094,3 #350  & 1 #3  2 1/2 EMT,0,Feeder,EMT,"D/C, Beam Clamp",n350 emt d/c beam clamp,,167.66,0.265
1095,4 #350  2 1/2 EMT D/C BC/M,0,Feeder,EMT,"D/C, Beam Clamp",n350 emt d/c beam clamp,,206.66,0.288
1096,4 #350  & 1 #3  2 1/2 EMT,0,Feeder,EMT,"D/C, Beam Clamp",n350 emt d/c beam clamp,,215.54,0.297
1098,n400 emt d/c beam clamp,1,Feeder,EMT,"D/C, Beam Clamp",n400 emt d/c beam clamp,,0,0
1099,3 #400   2 1/2 EMT   D/C B,0,Feeder,EMT,"D/C, Beam Clamp",n400 emt d/c beam clamp,,178.53,0.268
1100,3 #400  & 1 #3  2 1/2 EMT,0,Feeder,EMT,"D/C, Beam Clamp",n400 emt d/c beam clamp,,187.41,0.277
1101,4 #400  2 1/2 EMT D/C BC/M,0,Feeder,EMT,"D/C, Beam Clamp",n400 emt d/c beam clamp,,233,0.304
1102,4 #400  & 1 #3  3 EMT D/C,0,Feeder,EMT,"D/C, Beam Clamp",n400 emt d/c beam clamp,,244.94,0.335
1104,n500 emt d/c beam clamp,1,Feeder,EMT,"D/C, Beam Clamp",n500 emt d/c beam clamp,,0,0
1105,3 #500   2 1/2 EMT   D/C B,0,Feeder,EMT,"D/C, Beam Clamp",n500 emt d/c beam clamp,,221.6,0.274
1106,3 #500  & 1 #3  2 1/2 EMT,0,Feeder,EMT,"D/C, Beam Clamp",n500 emt d/c beam clamp,,230.48,0.283
1107,4 #500  3 EMT D/C BC/MIN,0,Feeder,EMT,"D/C, Beam Clamp",n500 emt d/c beam clamp,,294.17,0.339
1108,4 #500  & 1 #3  3 EMT D/C,0,Feeder,EMT,"D/C, Beam Clamp",n500 emt d/c beam clamp,,303.05,0.348
1110,n600 emt d/c beam clamp,1,Feeder,EMT,"D/C, Beam Clamp",n600 emt d/c beam clamp,,0,0
1111,3 #600   3 EMT   D/C BC/MI,0,Feeder,EMT,"D/C, Beam Clamp",n600 emt d/c beam clamp,,276.16,0.313
1112,3 #600  & 1 #2  3 EMT D/C,0,Feeder,EMT,"D/C, Beam Clamp",n600 emt d/c beam clamp,,287.27,0.323
1113,4 #600  3 EMT D/C BC/MIN,0,Feeder,EMT,"D/C, Beam Clamp",n600 emt d/c beam clamp,,361.92,0.355
1114,4 #600  & 1 #2  3 1/2 EMT,0,Feeder,EMT,"D/C, Beam Clamp",n600 emt d/c beam clamp,,379.11,0.389
1116,n750 emt d/c beam clamp,1,Feeder,EMT,"D/C, Beam Clamp",n750 emt d/c beam clamp,,0,0
1117,3 #750   3 EMT  D/C BC/MIN,0,Feeder,EMT,"D/C, Beam Clamp",n750 emt d/c beam clamp,,453.78,0.331
1118,3 #750  & 1 #2  3 EMT D/C,0,Feeder,EMT,"D/C, Beam Clamp",n750 emt d/c beam clamp,,464.89,0.341
1119,4 #750  3 1/2 EMT D/C BC/M,0,Feeder,EMT,"D/C, Beam Clamp",n750 emt d/c beam clamp,,604.82,0.403
1120,4 #750 & 1 #2  3 1/2 EMT D,0,Feeder,EMT,"D/C, Beam Clamp",n750 emt d/c beam clamp,,615.93,0.413
1125,n14 emt s/s beam clamp,1,Branch,EMT,S/S Beam Clamp,n14 emt s/s beam clamp,,0,0
1126,2 #14 1/2 EMT  S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n14 emt s/s beam clamp,,3.27,0.081
1127,3 #14 1/2 EMT  S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n14 emt s/s beam clamp,,3.95,0.084
1128,4 #14 1/2 EMT  S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n14 emt s/s beam clamp,,4.62,0.087
1129,5 #14 1/2 EMT  S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n14 emt s/s beam clamp,,5.29,0.09
1130,6 #14 1/2 EMT  S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n14 emt s/s beam clamp,,5.97,0.094
1131,7 #14 3/4 EMT  S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n14 emt s/s beam clamp,,7.37,0.11
1132,8 #14 3/4 EMT  S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n14 emt s/s beam clamp,,8.05,0.113
1134,n12 emt s/s beam clamp,1,Branch,EMT,S/S Beam Clamp,n12 emt s/s beam clamp,,0,0
1135,2 #12 1/2 EMT  S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n12 emt s/s beam clamp,,3.92,0.083
1136,3 #12 1/2 EMT  S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n12 emt s/s beam clamp,,4.91,0.087
1137,4 #12 1/2 EMT  S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n12 emt s/s beam clamp,,5.91,0.091
1138,5 #12 1/2 EMT  S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n12 emt s/s beam clamp,,6.9,0.096
1139,6 #12 1/2 EMT  S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n12 emt s/s beam clamp,,7.9,0.1
1140,7 #12 3/4 EMT  S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n12 emt s/s beam clamp,,9.63,0.117
1141,8 #12 3/4 EMT  S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n12 emt s/s beam clamp,,10.62,0.121
1143,n10 emt s/s beam clamp,1,Branch,EMT,S/S Beam Clamp,n10 emt s/s beam clamp,,0,0
1144,2 #10 1/2 EMT  S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n10 emt s/s beam clamp,,4.97,0.085
1145,3 #10 1/2 EMT  S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n10 emt s/s beam clamp,,6.49,0.09
1146,4 #10 1/2 EMT  S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n10 emt s/s beam clamp,,8.02,0.096
1147,5 #10 3/4 EMT  S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n10 emt s/s beam clamp,,10.27,0.114
1148,6 #10 3/4 EMT  S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n10 emt s/s beam clamp,,11.79,0.119
1149,7 #10  3/4 EMT  S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n10 emt s/s beam clamp,,13.31,0.124
1150,8 #10  3/4 EMT  S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n10 emt s/s beam clamp,,14.84,0.13
1152,n8 emt s/s beam clamp,1,Branch,EMT,S/S Beam Clamp,n8 emt s/s beam clamp,,0,0
1153,2 #8 3/4 EMT   S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n8 emt s/s beam clamp,,8.31,0.1
1154,3 #8 3/4 EMT   S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n8 emt s/s beam clamp,,11.14,0.107
1155,4 #8 3/4 EMT  S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n8 emt s/s beam clamp,,13.96,0.113
1156,5 #8   1 EMT   S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n8 emt s/s beam clamp,,18.11,0.134
1157,6 #8   1 EMT   S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n8 emt s/s beam clamp,,20.94,0.14
1159,n6 emt s/s beam clamp,1,Branch,EMT,S/S Beam Clamp,n6 emt s/s beam clamp,,0,0
1160,2 #6 3/4 EMT   S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n6 emt s/s beam clamp,,12.32,0.102
1161,3 #6 3/4 EMT   S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n6 emt s/s beam clamp,,17.15,0.11
1162,4 #6   1 EMT   S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n6 emt s/s beam clamp,,23.31,0.131
1163,5 #6   1 EMT   S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n6 emt s/s beam clamp,,28.14,0.139
1165,n4 emt s/s beam clamp,1,Branch,EMT,S/S Beam Clamp,n4 emt s/s beam clamp,,0,0
1166,2 #4   1 EMT   S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n4 emt s/s beam clamp,,18.77,0.119
1167,3 #4   1 EMT   S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n4 emt s/s beam clamp,,26.16,0.127
1168,4 #4   1 EMT   S/S BC/MIN,0,Branch,EMT,S/S Beam Clamp,n4 emt s/s beam clamp,,33.55,0.136
1170,s/s emt feeder beam clamp w,1,Branch,EMT,S/S Beam Clamp,n4 emt s/s beam clamp,s/s emt feeder beam clamp w,0,0
1171,n3 emt s/s beam clamp,1,Feeder,EMT,"S/S, Beam Clamp",n3 emt s/s beam clamp,,0,0
1172,3 #3   1 EMT   S/S BC/MINE,0,Feeder,EMT,"S/S, Beam Clamp",n3 emt s/s beam clamp,,30.55,0.126
1173,3 #3 & 1 #8  1 EMT S/S BC/,0,Feeder,EMT,"S/S, Beam Clamp",n3 emt s/s beam clamp,,33.24,0.132
1174,4 #3 1 1/4 EMT S/S BC/MIN,0,Feeder,EMT,"S/S, Beam Clamp",n3 emt s/s beam clamp,,41.25,0.146
1175,4 #3 & 1 #8  1 1/4 EMT S/S,0,Feeder,EMT,"S/S, Beam Clamp",n3 emt s/s beam clamp,,43.94,0.152
1177,n2 emt s/s beam clamp,1,Feeder,EMT,"S/S, Beam Clamp",n2 emt s/s beam clamp,,0,0
1178,3 #2   1 EMT   S/S BC/MIN,0,Feeder,EMT,"S/S, Beam Clamp",n2 emt s/s beam clamp,,37.3,0.129
1179,3 #2 & 1 #6  1 1/4 EMT S/S,0,Feeder,EMT,"S/S, Beam Clamp",n2 emt s/s beam clamp,,43.67,0.147
